comp_id,event,name,sex,division,bw,dots,team,s,b,d,total
IPLCN_021,Full Power,程文杰,M,J20-23,71.75,361.91,,180.0,100.0,210.0,490.0
IPLCN_021,Full Power,余佳维,M,Open,75.65,356.75,,180.0,120.0,200.0,500.0
IPLCN_021,Full Power,戚小雷,M,Open,104.5,355.0,,210.0,152.5,225.0,587.5
IPLCN_021,Full Power,Unknown,F,M50-54,54.25,346.32,,115.0,50.0,127.5,292.5
IPLCN_021,Full Power,彭竞舟,M,Open,87.15,341.85,,190.0,120.0,210.0,520.0
IPLCN_021,Full Power,曹吉荣,M,J15-19,87.3,331.69,,200.0,115.0,190.0,505.0
IPLCN_021,Full Power,何吴轩,M,J20-23,116.2,325.15,,170.0,140.0,250.0,560.0
IPLCN_021,Bench Only,陈宇晖,M,J20-23,78.0,119.01,,,170.0,,170.0
IPLCN_021,Bench Only,马文纲,M,Open,78.2,115.33,,,165.0,,165.0
IPLCN_021,Bench Only,朱墨,M,Open,74.9,111.3,,,155.0,,155.0
IPLCN_021,Bench Only,文子尧,M,Open,87.05,110.18,,,167.5,,167.5
IPLCN_021,Bench Only,胡德,M,M45-49,71.5,98.09,,,132.5,,132.5
IPLCN_021,Bench Only,何张浩,M,J15-19,59.45,85.05,,,100.0,,100.0
IPLCN_021,Bench Only,孟浩然,M,J15-19,67.35,77.2,,,100.0,,100.0
IPLCN_021,Deadlift Only,李恩,M,Open,71.2,163.34,,,,,220.0
IPLCN_021,Deadlift Only,田非,M,Open,79.55,152.21,,,,,220.0
IPLCN_021,Deadlift Only,曾瑶,F,Unknown,50.9,136.1,,,,,110.0
IPLCN_022,Full Power,万肖飞,M,Open,0.0,514.33,,125.0,320.0,252.5,697.5
IPLCN_022,Full Power,张天授,M,Open,0.0,476.82,,110.0,315.0,190.0,615.0
IPLCN_022,Full Power,戴明锋,M,Open,0.0,475.49,,75.0,245.0,152.5,472.5
IPLCN_022,Full Power,刘消琛,M,Open,0.0,459.46,,67.5,220.0,125.0,412.5
IPLCN_022,Full Power,艾泽民,M,Open,0.0,447.71,,90.0,255.0,155.0,500.0
IPLCN_022,Full Power,祝博宇,M,J20-23,202.3,437.23,,75.0,225.0,125.0,425.0
IPLCN_022,Full Power,胡恩凯,M,Open,0.0,434.74,,75.0,220.0,135.0,430.0
IPLCN_022,Full Power,袁雨瀚,M,J20-23,202.3,427.86,,110.0,,,700.0
IPLCN_022,Full Power,林秋丽,F,Open,0.0,416.35,,52.0,11.0,567.5,630.5
IPLCN_022,Full Power,陈斯靓,F,Open,0.0,413.4,,52.0,122.575,157.925,332.5
IPLCN_022,Full Power,胡权,M,Open,0.0,411.92,,82.5,220.0,140.0,442.5
IPLCN_022,Full Power,林敏,M,Open,0.0,410.49,,60.0,160.0,100.0,320.0
IPLCN_022,Full Power,黄恒伟,M,J20-23,202.3,410.0,,82.5,202.5135,292.4865,577.5
IPLCN_022,Full Power,陈健,M,J20-23,202.3,406.1,,75.0,215.0,110.0,400.0
IPLCN_022,Full Power,解志威,M,J20-23,202.3,389.5,,90.0,215.0,140.0,445.0
IPLCN_022,Full Power,韩佳宇,M,J20-23,202.3,387.47,,90.0,230.0,130.0,450.0
IPLCN_022,Full Power,徐昕辉,M,J20-23,202.3,382.15,,100.0,225.0,140.0,465.0
IPLCN_022,Full Power,黄乔,M,Open,0.0,373.86,,67.5,170.0,100.0,337.5
IPLCN_022,Full Power,房宇杰,M,J20-23,202.3,369.89,,75.0,170.0,110.0,355.0
IPLCN_022,Full Power,温煦,M,Open,0.0,369.73,,82.5,,,527.5
IPLCN_022,Full Power,方可,M,Open,0.0,368.1,,100.0,,,577.5
IPLCN_022,Full Power,董梓豪,M,J20-23,202.3,364.47,,90.0,205.0,127.5,422.5
IPLCN_022,Full Power,刘柱岐,M,Open,0.0,338.94,,67.5,145.0,105.0,317.5
IPLCN_022,Full Power,唐曼雨,F,Open,0.0,335.46,,52.0,10.0,52.5,114.5
IPLCN_022,Full Power,王新叶,M,J20-23,202.3,334.47,,6.0,210.0,100.0,316.0
IPLCN_022,Full Power,刘扬,M,J20-23,202.3,332.09,,82.5,195.0,100.0,377.5
IPLCN_022,Full Power,孙子涵,M,J18-19,181.9,316.92,,90.0,185.0,117.5,392.5
IPLCN_022,Full Power,于训杰,M,Open,0.0,309.1,,110.0,20.0,572.5,702.5
IPLCN_022,Full Power,李明泽,M,Open,0.0,308.51,,110.0,180.0,130.0,420.0
IPLCN_022,Full Power,刘媛,F,Open,0.0,299.77,,75.0,11.0,557.5,643.5
IPLCN_022,Full Power,胡玥晗,F,Open,0.0,282.43,,82.5,11.0,57.5,151.0
IPLCN_022,Full Power,周潇,F,Open,0.0,272.72,,90.0,12.0,545.0,647.0
IPLCN_022,Full Power,李丽婧,F,Open,0.0,271.34,,44.0,8035.0,-7889.0,190.0
IPLCN_022,Full Power,郭灿,F,J20-23,202.3,259.21,,67.5,10.0,50.0,127.5
IPLCN_022,Full Power,朱明,F,M40-44,40.44,240.5,,60.0,72.54,82.46,215.0
IPLCN_022,Bench Only,万肖飞,M,Open,117.8,144.47,,,250.0,,250.0
IPLCN_022,Bench Only,李维刚,M,Open,97.35,143.26,,,230.0,,230.0
IPLCN_022,Bench Only,胡龙龙,M,Open,111.3,119.41,,,202.5,,202.5
IPLCN_022,Bench Only,Andrew Derry,M,Open,99.75,104.75,,,170.0,,170.0
IPLCN_022,Bench Only,李涛明,M,Open,74.6,100.78,,,140.0,,140.0
IPLCN_022,Bench Only,张喻,M,Open,88.5,99.45,,,152.5,,152.5
IPLCN_022,Bench Only,宗俊辉,M,J20-23,69.85,97.8,,,130.0,,130.0
IPLCN_022,Bench Only,胡德,M,M45-49,70.75,96.94,,,130.0,,130.0
IPLCN_022,Bench Only,陈斯靓,F,Open,50.55,96.36,,,77.5,,77.5
IPLCN_022,Bench Only,邹夏瑜,M,Open,66.7,93.3,,,120.0,,120.0
IPLCN_022,Bench Only,吴子璇,M,J20-23,80.8,90.83,,,132.5,,132.5
IPLCN_022,Bench Only,Jake Tucker,M,Open,96.3,90.76,,,145.0,,145.0
IPLCN_022,Bench Only,常宇杰,F,Open,48.0,83.88,,,65.0,,59.0
IPLCN_022,Bench Only,郑泽彬,M,J20-23,56.0,80.57,,,90.0,,90.0
IPLCN_022,Bench Only,李丽婧,F,Open,42.0,53.55,,,37.5,,37.5
IPLCN_022,Deadlift Only,戴明锋,M,Open,0.0,183.02,,,,255.0,255.0
IPLCN_022,Deadlift Only,梁海锋,M,Open,0.0,171.67,,,,240.0,240.0
IPLCN_022,Deadlift Only,吴登斌,M,Open,0.0,165.41,,,,170.0,170.0
IPLCN_022,Deadlift Only,Adam Kirk,M,Open,0.0,163.6,,,,280.0,280.0
IPLCN_022,Deadlift Only,高旭,M,Open,0.0,158.21,,,,240.0,240.0
IPLCN_022,Deadlift Only,张宇,M,J20-23,202.3,156.74,,,,210.0,210.0
IPLCN_022,Deadlift Only,付梦洁,F,J20-23,202.3,149.54,,,,130.0,130.0
IPLCN_022,Deadlift Only,赵昕,M,Open,0.0,140.52,,,,155.0,155.0
IPLCN_022,Deadlift Only,梁琛,F,Open,0.0,134.74,,,,120.0,120.0
IPLCN_022,Deadlift Only,胡玥晗,F,Open,0.0,125.52,,,,130.0,130.0
IPLCN_022,Deadlift Only,李丽婧,F,Open,0.0,121.39,,,,85.0,85.0
IPLCN_022,Deadlift Only,赵要颉,F,J20-23,202.3,111.65,,,,95.0,95.0
IPLCN_022,Deadlift Only,YZI 中国张孔,Unknown,無畏東方,,50.0,,155.0,0.0,1.0,
IPLCN_022,Deadlift Only,Unknown,Unknown,Unknown,,0.0,,,,,
IPLCN_023,Full Power,陈英斌,M,Open,113.0,469.13,,320.0,190.0,290.0,800.0
IPLCN_023,Full Power,狄龙,M,Open,94.6,457.56,,252.5,192.5,280.0,725.0
IPLCN_023,Full Power,谢旭祥,M,Open,80.15,433.94,,240.0,140.0,250.0,630.0
IPLCN_023,Full Power,丁照峰,M,Open,138.0,415.44,,300.0,175.0,280.0,755.0
IPLCN_023,Full Power,李子阳,M,Open,74.0,405.25,,225.0,130.0,205.0,560.0
IPLCN_023,Full Power,赵一舟,M,Open,98.7,393.09,,245.0,155.0,235.0,635.0
IPLCN_023,Full Power,胡跃川,M,J20-23,105.6,367.05,,220.0,160.0,230.0,610.0
IPLCN_023,Full Power,陈宇飞,M,Open,68.60000000000001,340.17,,205.0,125.0,220.0,550.0
IPLCN_023,Full Power,李康健,M,M40-44,78.7,323.78,,170.0,105.0,190.0,465.0
IPLCN_023,Full Power,宋梓诚,M,J15-19,126.5,313.38,,205.0,125.0,225.0,555.0
IPLCN_023,Full Power,刘馨颖,F,J20-23,81.85,274.85,,105.0,75.0,115.0,295.0
IPLCN_023,Full Power,周芯竹,F,Open,66.3,193.0,,70.0,35.0,80.0,185.0
IPLCN_023,Bench Only,贾佳,M,J20-23,89.65,0.0,,,200.0,,129.57
IPLCN_023,Bench Only,迟衡,M,Open,145.75,0.0,,,237.5,,128.71
IPLCN_023,Bench Only,狄龙,M,Open,94.6,0.0,,,195.0,,123.07
IPLCN_023,Bench Only,张鑫,M,Open,128.6,0.0,,,205.0,,115.17
IPLCN_023,Bench Only,马豪成,M,Open,107.2,0.0,,,175.0,,104.68
IPLCN_023,Bench Only,焦澳,M,Open,80.0,0.0,,,150.0,,103.43
IPLCN_023,Bench Only,张永诚,M,M40-44,86.7,0.0,,,152.5,,100.53
IPLCN_023,Bench Only,陈宇航,M,Open,87.8,0.0,,,150.0,,98.23
IPLCN_023,Bench Only,胡跃川,M,J20-23,105.6,0.0,,,162.5,,97.78
IPLCN_023,Bench Only,刁凡,M,Open,110.0,0.0,,,160.0,,94.76
IPLCN_023,Bench Only,宋阳,M,Open,74.8,0.0,,,120.0,,86.24
IPLCN_023,Bench Only,刘锐邦,M,J20-23,60.25,0.0,,,97.5,,82.01
IPLCN_023,Bench Only,钱小波,M,Open,78.35,0.0,,,110.0,,76.8
IPLCN_023,Bench Only,陆恺洋,M,J20-23,69.7,0.0,,,100.0,,75.34
IPLCN_023,Bench Only,刘馨颖,F,J20-23,81.85,0.0,,,72.5,,67.55
IPLCN_023,Deadlift Only,郭曜闻,M,Open,95.95,181.82,,,,290.0,290.0
IPLCN_023,Deadlift Only,张鑫,M,Open,128.6,179.77,,,,320.0,320.0
IPLCN_023,Deadlift Only,宋学文,M,Open,102.8,146.0,,,,240.0,240.0
IPLCN_023,Deadlift Only,李冠宇,M,Open,71.65,129.37,,,,175.0,175.0
IPLCN_023,Deadlift Only,杨丰华,M,Open,77.85,119.15,,,,170.0,170.0
IPLCN_024,Full Power,戴明锋,M,Open,75.0,495.02,,255.0,160.0,275.0,690.0
IPLCN_024,Full Power,刘琪,M,Open,83.5,494.52,,260.0,147.5,327.5,735.0
IPLCN_024,Full Power,Unknown,M,Open,67.45,474.26,,230.0,135.0,250.0,615.0
IPLCN_024,Full Power,涂玮,M,Open,59.85,473.64,,200.0,125.0,235.0,560.0
IPLCN_024,Full Power,刘清琛,M,Open,66.1,469.59,,215.0,130.0,255.0,600.0
IPLCN_024,Full Power,王壮,M,Open,91.2,462.49,,255.0,175.0,290.0,720.0
IPLCN_024,Full Power,李雪飞,M,Open,66.65,458.95,,220.0,150.0,220.0,590.0
IPLCN_024,Full Power,王锦杨,M,J20-23,81.6,449.89,,245.0,145.0,270.0,660.0
IPLCN_024,Full Power,薛毅林,M,Open,70.25,445.84,,210.0,140.0,245.0,595.0
IPLCN_024,Full Power,胡美存,M,Open,82.2,444.61,,255.0,155.0,245.0,655.0
IPLCN_024,Full Power,吴坚,M,Open,67.45,439.56,,210.0,130.0,230.0,570.0
IPLCN_024,Full Power,夏鑫炎,M,Open,88.6,438.32,,240.0,175.0,257.5,672.5
IPLCN_024,Full Power,杜维佳,M,M40-44,74.6,431.93,,215.0,155.0,230.0,600.0
IPLCN_024,Full Power,张宇航,M,Open,66.55,426.36,,215.0,122.5,210.0,547.5
IPLCN_024,Full Power,李壮,M,Open,108.1,424.8,,275.0,175.0,262.5,712.5
IPLCN_024,Full Power,崔彬,M,Open,88.2,424.65,,250.0,145.0,255.0,650.0
IPLCN_024,Full Power,赵鸣宇,M,J20-23,65.95,419.42,,200.0,115.0,220.0,535.0
IPLCN_024,Full Power,李洋,M,Open,81.75,418.77,,225.0,125.0,265.0,615.0
IPLCN_024,Full Power,孙海洋,M,Open,107.5,418.25,,285.0,160.0,255.0,700.0
IPLCN_024,Full Power,肖万里,M,Open,78.05,416.39,,235.0,130.0,230.0,595.0
IPLCN_024,Full Power,孙泽旭,M,Open,113.1,414.75,,280.0,167.5,260.0,707.5
IPLCN_024,Full Power,华凌昊,M,Open,68.0,405.73,,240.0,150.0,235.0,625.0
IPLCN_024,Full Power,温煦,M,Open,82.4,403.33,,215.0,130.0,250.0,595.0
IPLCN_024,Full Power,王韦然,M,Open,80.25,402.64,,215.0,150.0,220.0,585.0
IPLCN_024,Full Power,王泽忠,M,Open,104.3,399.12,,260.0,150.0,250.0,660.0
IPLCN_024,Full Power,侯海林,M,M40-44,75.85,398.89,,200.0,137.5,222.5,560.0
IPLCN_024,Full Power,赵然,F,Open,75.0,394.46,,165.0,80.0,160.0,405.0
IPLCN_024,Full Power,王鹏,M,J20-23,84.3,393.2,,220.0,125.0,242.5,587.5
IPLCN_024,Full Power,王英骁,M,J20-23,117.3,392.1,,265.0,172.5,240.0,677.5
IPLCN_024,Full Power,孙继凯,M,Open,91.95,391.85,,232.5,142.5,237.5,612.5
IPLCN_024,Full Power,张博远,M,J20-23,83.0,389.86,,230.0,56.0,252.5,538.5
IPLCN_024,Full Power,刘学文,M,J20-23,74.4,389.41,,185.0,137.5,217.5,540.0
IPLCN_024,Full Power,刘云龙,M,J20-23,74.95,385.78,,190.0,122.5,225.0,537.5
IPLCN_024,Full Power,常炜杭,M,J18-19,66.95,383.79,,170.0,120.0,205.0,495.0
IPLCN_024,Full Power,Unknown,M,J20-23,56.6,382.45,,230.0,150.0,240.0,620.0
IPLCN_024,Full Power,KIM SEONGYUN,M,J20-23,66.6,381.38,,160.0,105.0,225.0,490.0
IPLCN_024,Full Power,张弘,M,M40-44,72.2,378.78,,180.0,130.0,205.0,515.0
IPLCN_024,Full Power,王特,M,M40-44,65.85,378.69,,180.0,120.0,182.5,482.5
IPLCN_024,Full Power,周凯,M,Open,81.65,376.48,,210.0,122.5,220.0,552.5
IPLCN_024,Full Power,苏宸渤,M,Open,98.55,374.77,,220.0,145.0,240.0,605.0
IPLCN_024,Full Power,张铜程,M,J20-23,124.5,374.53,,270.0,140.0,250.0,660.0
IPLCN_024,Full Power,王腾,M,Open,66.95,372.16,,177.5,112.5,190.0,480.0
IPLCN_024,Full Power,李浩,M,J20-23,88.2,369.12,,195.0,107.5,262.5,565.0
IPLCN_024,Full Power,于强,M,Open,98.1,363.12,,220.0,125.0,240.0,585.0
IPLCN_024,Full Power,吴万松,M,M40-44,105.9,360.62,,220.0,130.0,250.0,600.0
IPLCN_024,Full Power,王硕,M,J20-23,98.15,359.94,,220.0,125.0,235.0,580.0
IPLCN_024,Full Power,徐伟利,M,Open,70.85,357.57,,160.0,120.0,200.0,480.0
IPLCN_024,Full Power,杨路,M,J20-23,63.25,356.06,,165.0,100.0,175.0,440.0
IPLCN_024,Full Power,蒋雨杭,M,J20-23,102.1,355.37,,215.0,135.0,232.5,582.5
IPLCN_024,Full Power,董震,M,J20-23,101.3,355.03,,235.0,145.0,200.0,580.0
IPLCN_024,Full Power,任泓羲,M,Open,97.9,347.92,,220.0,140.0,200.0,560.0
IPLCN_024,Full Power,鲁一,M,Open,108.8,347.92,,235.0,145.0,205.0,585.0
IPLCN_024,Full Power,李京龙,M,Open,82.45,345.59,,210.0,80.0,220.0,510.0
IPLCN_024,Full Power,郭继山,M,Open,91.45,343.19,,180.0,125.0,230.0,535.0
IPLCN_024,Full Power,李航,M,Open,94.1,341.65,,205.0,125.0,210.0,540.0
IPLCN_024,Full Power,杨晶,M,M40-44,84.5,340.89,,190.0,140.0,180.0,510.0
IPLCN_024,Full Power,史伟,F,M50-54,66.5,335.85,,115.0,72.5,135.0,322.5
IPLCN_024,Full Power,李德荣,M,Open,118.5,334.51,,230.0,150.0,200.0,580.0
IPLCN_024,Full Power,晃存,M,M40-44,99.45,328.55,,197.5,125.0,210.0,532.5
IPLCN_024,Full Power,刘新,M,Open,105.1,325.55,,180.0,140.0,220.0,540.0
IPLCN_024,Full Power,李易,M,J20-23,81.8,325.03,,160.0,117.5,200.0,477.5
IPLCN_024,Full Power,张波,M,M40-44,66.2,322.48,,130.0,102.5,180.0,412.5
IPLCN_024,Full Power,韩鹏飞,M,J20-23,67.0,321.59,,155.0,85.0,175.0,415.0
IPLCN_024,Full Power,朱琳,F,Open,52.05,319.75,,100.0,45.0,117.5,262.5
IPLCN_024,Full Power,夏亮,M,M40-44,82.0,316.08,,165.0,115.0,185.0,465.0
IPLCN_024,Full Power,官子傲,M,J20-23,127.1,315.73,,200.0,125.0,235.0,560.0
IPLCN_024,Full Power,徐三英,F,Open,47.3,309.8,,87.5,40.0,110.0,237.5
IPLCN_024,Full Power,王非,M,J20-23,98.55,309.73,,190.0,105.0,205.0,500.0
IPLCN_024,Full Power,尹嘉实,M,J18-19,80.25,308.01,,170.0,112.5,165.0,447.5
IPLCN_024,Full Power,李逸涛,M,J18-19,80.15,303.07,,160.0,100.0,180.0,440.0
IPLCN_024,Full Power,李雨菌,F,J20-23,57.25,302.74,,100.0,45.0,120.0,265.0
IPLCN_024,Full Power,王超鹏,M,Open,73.65,301.24,,135.0,110.0,170.0,415.0
IPLCN_024,Full Power,牛润霜,F,Open,51.5,300.65,,90.0,50.0,105.0,245.0
IPLCN_024,Full Power,李兴刚,M,M40-44,67.0,296.41,,137.5,85.0,160.0,382.5
IPLCN_024,Full Power,王艳美,F,M40-44,51.6,294.11,,80.0,45.0,115.0,240.0
IPLCN_024,Full Power,崔耀斤,F,120-23,51.25,292.44,,102.5,40.0,56.0,198.5
IPLCN_024,Full Power,蓝骄阳,M,J18-19,66.35,288.77,,125.0,85.0,160.0,370.0
IPLCN_024,Full Power,胡容波,M,J20-23,65.4,283.99,,130.0,60.0,170.0,360.0
IPLCN_024,Full Power,翟哲,F,Open,58.85,277.76,,80.0,45.0,122.5,247.5
IPLCN_024,Full Power,赖双凤,F,J20-23,59.8,277.72,,85.0,45.0,120.0,250.0
IPLCN_024,Full Power,董粮煜,M,J18-19,109.6,272.82,,195.0,90.0,175.0,460.0
IPLCN_024,Full Power,吴轩萱,F,J20-23,71.9,269.02,,100.0,50.0,120.0,270.0
IPLCN_024,Full Power,吕德昊,M,J18-19,87.45,255.93,,150.0,80.0,160.0,390.0
IPLCN_024,Full Power,陈炳松,M,J20-23,98.6,247.73,,180.0,77.5,142.5,400.0
IPLCN_024,Full Power,张博雅,F,Open,51.2,237.19,,70.0,37.5,85.0,192.5
IPLCN_024,Full Power,刘楠,F,Open,65.0,232.21,,75.0,40.0,105.0,220.0
IPLCN_024,Full Power,周芳,F,Open,61.15,230.04,,60.0,45.0,105.0,210.0
IPLCN_024,Bench Only,王子元,M,Open,107.6,126.92,,,212.5,,212.5
IPLCN_024,Bench Only,李雨龙,M,Open,111.1,126.86,,,215.0,,215.0
IPLCN_024,Bench Only,李正风,M,Open,75.01,125.54,,,175.0,,175.0
IPLCN_024,Bench Only,刘俊隆,M,J20-23,116.6,121.79,,,210.0,,210.0
IPLCN_024,Bench Only,耿彪,M,Open,66.4,118.96,,,152.5,,152.5
IPLCN_024,Bench Only,张晋禹,M,Open,103.9,118.11,,,195.0,,195.0
IPLCN_024,Bench Only,孙伟方,M,Open,143.9,116.93,,,215.0,,215.0
IPLCN_024,Bench Only,陈晓东,M,Open,88.3,115.89,,,177.5,,177.5
IPLCN_024,Bench Only,蒋宏博,M,Open,105.7,114.28,,,190.0,,190.0
IPLCN_024,Bench Only,夏鑫炎,M,Open,88.6,114.06,,,175.0,,175.0
IPLCN_024,Bench Only,付世博,M,Open,82.0,113.86,,,167.5,,167.5
IPLCN_024,Bench Only,霍京鸿,M,J20-23,147.8,113.38,,,210.0,,210.0
IPLCN_024,Bench Only,王德斌,M,M55-59,97.0,112.3,,,180.0,,180.0
IPLCN_024,Bench Only,周胤熙,M,J20-23,72.75,111.6,,,152.5,,152.5
IPLCN_024,Bench Only,周鹏飞,M,Open,89.9,109.98,,,170.0,,170.0
IPLCN_024,Bench Only,王一洲,M,J20-23,59.95,109.8,,,130.0,,130.0
IPLCN_024,Bench Only,张天祥,M,J20-23,81.2,109.37,,,160.0,,160.0
IPLCN_024,Bench Only,贾佳,M,J20-23,89.35,108.7,,,167.5,,167.5
IPLCN_024,Bench Only,崔茗然,M,J20-23,99.3,104.96,,,170.0,,170.0
IPLCN_024,Bench Only,陈承麒,M,J20-23,87.15,103.54,,,157.5,,157.5
IPLCN_024,Bench Only,申文禄,M,Open,80.55,103.02,,,150.0,,150.0
IPLCN_024,Bench Only,屈梁经陌,M,J20-23,108.5,102.7,,,172.5,,172.5
IPLCN_024,Bench Only,刘德明,M,M45-49,137.8,101.84,,,185.0,,185.0
IPLCN_024,Bench Only,刘生辰,M,J20-23,74.0,101.31,,,140.0,,140.0
IPLCN_024,Bench Only,张宇航,M,Open,66.55,97.34,,,125.0,,125.0
IPLCN_024,Bench Only,孙宏晨,M,Open,70.7,96.98,,,130.0,,130.0
IPLCN_024,Bench Only,孙健,M,M40-44,89.45,95.67,,,147.5,,147.5
IPLCN_024,Bench Only,孙海洋,M,Open,107.5,95.6,,,160.0,,160.0
IPLCN_024,Bench Only,田济熔,M,Open,100.2,95.32,,,155.0,,155.0
IPLCN_024,Bench Only,刘淼,M,Open,97.6,94.88,,,152.5,,152.5
IPLCN_024,Bench Only,李德荣,M,Open,118.5,93.72,,,162.5,,162.5
IPLCN_024,Bench Only,杨晶,M,M40-44,84.5,93.58,,,140.0,,140.0
IPLCN_024,Bench Only,魏宗晨,M,Open,74.7,93.5,,,130.0,,130.0
IPLCN_024,Bench Only,姜振宇,M,Open,125.1,90.66,,,160.0,,160.0
IPLCN_024,Bench Only,孙若瑜,M,J18-19,107.8,89.53,,,150.0,,150.0
IPLCN_024,Bench Only,杨博宇,M,J20-23,86.25,89.24,,,135.0,,135.0
IPLCN_024,Bench Only,周鑫,M,Open,67.4,88.73,,,115.0,,115.0
IPLCN_024,Bench Only,刘宇,M,Open,125.0,87.85,,,155.0,,155.0
IPLCN_024,Bench Only,陈城辉,M,Open,67.2,85.06,,,110.0,,110.0
IPLCN_024,Bench Only,朱毕辉,M,Open,126.2,84.76,,,150.0,,150.0
IPLCN_024,Bench Only,韩沛轶,M,J20-23,72.0,84.74,,,115.0,,115.0
IPLCN_024,Bench Only,张波,M,M40-44,66.2,82.09,,,105.0,,105.0
IPLCN_024,Bench Only,谭博文,M,J18-19,68.6,81.9,,,107.5,,107.5
IPLCN_024,Bench Only,张兴,M,Open,67.05,81.32,,,105.0,,105.0
IPLCN_024,Bench Only,孙文帅,M,J18-19,74.95,80.74,,,112.5,,112.5
IPLCN_024,Bench Only,谭东岳,M,J18-19,70.05,80.71,,,107.5,,107.5
IPLCN_024,Bench Only,王锦,M,Open,86.45,79.23,,,120.0,,120.0
IPLCN_024,Bench Only,霍逸轩,M,J20-23,71.8,66.44,,,90.0,,90.0
IPLCN_024,Bench Only,韩烁,F,Open,58.25,62.13,,,55.0,,55.0
IPLCN_024,Bench Only,王博洁,F,J20-23,54.8,29.4,,,25.0,,25.0
IPLCN_024,Deadlift Only,刘琪,M,Open,83.5,206.89,,,,307.5,307.5
IPLCN_024,Deadlift Only,张兴,M,Open,107.7,200.02,,,,8.0,335.0
IPLCN_024,Deadlift Only,尹凯,M,Open,59.85,196.64,,,,232.5,232.5
IPLCN_024,Deadlift Only,戴明锋,M,Open,75.0,186.53,,,,260.0,260.0
IPLCN_024,Deadlift Only,薛毅林,M,Open,70.25,179.83,,,,240.0,240.0
IPLCN_024,Deadlift Only,江子毅,M,Open,99.2,176.04,,,,285.0,285.0
IPLCN_024,Deadlift Only,高旭,M,Open,89.9,168.21,,,,260.0,260.0
IPLCN_024,Deadlift Only,王宇轩,M,J20-23,74.6,167.37,,,,232.5,232.5
IPLCN_024,Deadlift Only,梁芮,M,J20-23,63.65,161.06,,,,200.0,200.0
IPLCN_024,Deadlift Only,冯彦博,M,J20-23,99.5,157.3,,,,255.0,255.0
IPLCN_024,Deadlift Only,米朝政,M,Open,105.3,156.63,,,,260.0,260.0
IPLCN_024,Deadlift Only,张博远,M,J20-23,88.0,151.89,,,,225.0,225.0
IPLCN_024,Deadlift Only,张秉鸿,M,J20-23,79.7,145.13,,,,210.0,210.0
IPLCN_024,Deadlift Only,杨博宇,M,J20-23,86.25,142.12,,,,215.0,215.0
IPLCN_024,Deadlift Only,张波,M,M40-44,66.2,140.72,,,,180.0,180.0
IPLCN_024,Deadlift Only,Whitney Lofts,F,Open,66.8,140.22,,,,135.0,135.0
IPLCN_024,Deadlift Only,郑茹馨,F,Open,58.7,137.7,,,,122.5,122.5
IPLCN_024,Deadlift Only,孙肖男,F,Open,51.35,135.26,,,,110.0,110.0
IPLCN_024,Deadlift Only,孙双,F,Open,55.85,133.54,,,,115.0,115.0
IPLCN_024,Deadlift Only,蒋雨杭,M,J20-23,102.1,131.17,,,,215.0,215.0
IPLCN_024,Deadlift Only,孙珺,M,Open,113.7,128.72,,,,220.0,220.0
IPLCN_024,Deadlift Only,钱荣,F,Open,70.6,125.81,,,,125.0,125.0
IPLCN_024,Deadlift Only,王鹏,M,J20-23,84.3,120.47,,,,180.0,180.0
IPLCN_024,Deadlift Only,Unknown,F,J20-23,66.8,116.85,,,,112.5,112.5
IPLCN_024,Deadlift Only,吕德昊,M,J18-19,87.45,114.84,,,,175.0,175.0
IPLCN_024,Deadlift Only,"""ZKCI 中国张孔",Unknown,Unknown,,0.0,,,155.0,,
IPLCN_024,Deadlift Only,Unknown,Unknown,Unknown,50.0,0.0,,,,,
IPLCN_025,Full Power,伯钟林,M,Open,65.85,521.93,,262.5,137.5,265.0,665.0
IPLCN_025,Full Power,龙翔宇,M,Open,89.05,510.32,,290.0,175.0,320.0,785.0
IPLCN_025,Full Power,张庆,M,Open,56.1,502.68,,207.5,130.0,225.0,562.5
IPLCN_025,Full Power,刘琪,M,Open,80.4,493.3,,265.0,142.5,310.0,717.5
IPLCN_025,Full Power,涂玮,M,Open,59.95,491.99,,225.0,132.5,225.0,582.5
IPLCN_025,Full Power,张延飞,M,Open,135.7,489.32,,435.0,180.0,270.0,885.0
IPLCN_025,Full Power,赵建宇,M,Open,99.65,483.92,,315.0,190.0,280.0,785.0
IPLCN_025,Full Power,王锦杨,M,Open,81.2,478.5,,265.0,150.0,285.0,700.0
IPLCN_025,Full Power,贾国鑫,M,J20-23,70.7,469.99,,245.0,140.0,245.0,630.0
IPLCN_025,Full Power,申铉民,M,Open,80.35,469.41,,245.0,127.5,310.0,682.5
IPLCN_025,Full Power,尤国庆,M,Open,98.78,464.12,,270.0,195.0,285.0,750.0
IPLCN_025,Full Power,肖万里,M,Open,81.9,462.54,,265.0,145.0,270.0,680.0
IPLCN_025,Full Power,张宇航,M,Open,69.4,460.96,,250.0,130.0,230.0,610.0
IPLCN_025,Full Power,李硕,M,J20-23,99.75,451.36,,305.0,167.5,260.0,732.5
IPLCN_025,Full Power,孙海洋,M,Open,114.25,451.22,,320.0,170.0,282.5,772.5
IPLCN_025,Full Power,张家赫,M,M40-44,88.15,450.91,,260.0,160.0,270.0,690.0
IPLCN_025,Full Power,王兵,M,Open,97.15,448.87,,270.0,210.0,240.0,720.0
IPLCN_025,Full Power,周鹏飞,M,Open,89.2,448.18,,255.0,175.0,260.0,690.0
