comp_id,event,name,sex,division,bw,gpa,weight_class,dots,s,b,d,total
CPA_033,Full Power,陆善博,Unknown,Unknown,104.25,,105,297.89,195.0,95.0,202.5,492.5
CPA_033,Full Power,侯紫嫣,Unknown,Unknown,66.7,,69,291.08,100.0,55.0,125.0,280.0
CPA_033,Full Power,向欢,Unknown,Unknown,52.0,,52,283.39,97.5,35.0,100.0,232.5
CPA_033,Full Power,王锦阳,Unknown,Unknown,104.0,,105,275.48,175.0,80.0,200.0,455.0
CPA_033,Full Power,黄恬恬,Unknown,Unknown,80.15,,84,273.0,120.0,50.0,120.0,290.0
CPA_033,Full Power,吴王静怡,Unknown,Unknown,56.4,,57,271.12,6.0,35.0,110.0,151.0
CPA_033,Full Power,孔娟,Unknown,Unknown,50.2,,52,268.63,77.5,42.5,95.0,215.0
CPA_033,Full Power,张清林,Unknown,Unknown,51.5,,52,266.9,80.0,42.5,95.0,217.5
CPA_033,Full Power,刘怡,Unknown,Unknown,48.6,,52,255.77,80.0,30.0,90.0,200.0
CPA_033,Full Power,南西西,Unknown,Unknown,100.45,,84+,183.15,75.0,40.0,100.0,215.0
CPA_033,Full Power,张胜杰,M,Unknown,65.75,,66,102.15,,130.0,,
CPA_033,Full Power,耿立奇,M,Unknown,82.4,,83,88.1,,120.0,,
CPA_033,Full Power,侯紫嫣,F,Unknown,66.7,,69,57.18,,55.0,,
CPA_033,Full Power,孔娟,F,Unknown,50.25,,52,53.06,,42.5,,
CPA_032,Push-Pull,张庆,Unknown,Unknown,49.9,598.46,,,,120.0,190.0,310.0
CPA_032,Push-Pull,单铭涛,Unknown,Unknown,72.5,548.78,,,,150.0,235.0,385.0
CPA_032,Push-Pull,徐明杰,Unknown,Unknown,150.1,475.27,,,,205.5,270.0,475.5
CPA_032,Push-Pull,李志豪,Unknown,Unknown,97.55,469.77,,,,155.0,231.0,386.0
CPA_032,Push-Pull,林佳宁,Unknown,Unknown,114.75,452.28,,,,160.0,240.0,400.0
CPA_032,Push-Pull,周俊合,Unknown,Unknown,66.2,404.73,,,,82.5,183.0,265.5
CPA_032,Full Power,万肖飞,Unknown,Unknown,117.3,1029.96,125,,345.0,250.0,325.0,920.0
CPA_032,Full Power,徐娇娇,Unknown,Unknown,85.3,1028.61,90,,230.0,110.0,210.0,550.0
CPA_032,Full Power,肖天宇,Unknown,Unknown,82.55,951.21,90,,270.0,162.5,290.0,722.5
CPA_032,Full Power,陆阳,Unknown,Unknown,105.95,950.49,110,,300.0,220.0,290.0,810.0
CPA_032,Full Power,应凯伦,Unknown,Unknown,79.8,926.69,82.5,,250.0,160.0,280.0,690.0
CPA_032,Full Power,满军,Unknown,Unknown,73.2,904.42,75,,230.0,167.5,240.0,637.5
CPA_032,Full Power,林嘉乐,Unknown,Unknown,64.9,903.27,67.5,,217.5,105.0,261.5,584.0
CPA_032,Full Power,林利,Unknown,Unknown,95.3,854.69,100,,235.0,165.0,295.0,695.0
CPA_032,Full Power,吴世纪,Unknown,Unknown,110.05,843.18,125,,300.0,156.0,275.5,731.5
CPA_032,Full Power,王昱升,Unknown,Unknown,71.1,842.21,75,,200.0,142.5,240.0,582.5
CPA_032,Full Power,朱榆,Unknown,Unknown,82.15,832.21,82.5,,235.0,130.0,265.0,630.0
CPA_032,Full Power,胡美存,Unknown,Unknown,81.9,813.97,82.5,,235.0,145.0,235.0,615.0
CPA_032,Full Power,姚洪涛,Unknown,Unknown,88.05,809.2,90,,220.0,165.0,250.0,635.0
CPA_032,Full Power,胡骥,Unknown,Unknown,79.7,807.39,82.5,,230.0,150.0,220.0,600.0
CPA_032,Full Power,张华星,Unknown,Unknown,72.1,801.99,75,,230.0,130.0,200.0,560.0
CPA_032,Full Power,江剑楠,Unknown,Unknown,57.35,793.48,60,,157.5,127.5,180.0,465.0
